image_id,x_min,y_min,x_max,y_max,class_id,image_width,image_height
3691,44,118,99,179,6,320,320
3691,203,251,223,289,1,320,320
3691,138,84,185,131,0,320,320
3691,130,203,192,265,5,320,320
3691,168,146,224,205,0,320,320
3691,42,170,50,178,4,320,320
3691,157,75,208,140,7,320,320
3691,71,240,91,260,0,320,320
3691,36,237,62,263,3,320,320
3692,178,71,222,133,9,320,320
3692,14,53,23,64,2,320,320
3692,62,221,134,293,8,320,320
3693,0,0,1,1,14,320,320
3694,0,0,1,1,14,320,320
3695,82,178,119,223,1,320,320
3695,235,278,252,299,3,320,320
3695,149,212,160,221,0,320,320
3695,19,35,48,76,6,320,320
3696,0,0,1,1,14,320,320
3697,0,0,1,1,14,320,320
3698,111,190,148,249,6,320,320
3698,98,249,128,277,0,320,320
3698,231,48,265,86,4,320,320
3699,76,32,136,107,3,320,320
3699,238,117,251,133,6,320,320
3699,156,165,201,238,8,320,320
3699,100,281,123,304,0,320,320
3699,122,228,157,285,8,320,320
3699,47,200,70,229,0,320,320
3699,44,258,72,304,3,320,320
3699,220,187,244,212,2,320,320
37,0,0,1,1,14,320,320
370,129,22,142,48,8,320,320
370,157,194,219,256,7,320,320
370,39,250,81,282,2,320,320
370,237,193,256,212,3,320,320
3700,0,0,1,1,14,320,320
3701,0,0,1,1,14,320,320
3702,171,47,177,55,7,320,320
3702,168,136,209,193,7,320,320
3702,199,167,253,206,4,320,320
3702,33,142,59,180,2,320,320
3702,122,65,152,103,3,320,320
3702,234,110,284,185,8,320,320
3702,93,85,111,119,8,320,320
3702,26,78,68,130,6,320,320
3703,141,219,211,275,5,320,320
3703,178,146,211,199,9,320,320
3703,77,23,124,89,7,320,320
3703,122,14,151,57,6,320,320
3703,83,122,131,176,4,320,320
3703,248,270,258,278,5,320,320
3704,0,0,1,1,14,320,320
3705,0,0,1,1,14,320,320
3706,201,172,220,193,9,320,320
3706,50,70,113,133,7,320,320
3706,148,54,168,86,1,320,320
3706,56,131,98,177,3,320,320
3707,0,0,1,1,14,320,320
3708,0,0,1,1,14,320,320
3709,0,0,1,1,14,320,320
371,0,0,1,1,14,320,320
3710,38,59,50,73,8,320,320
3711,0,0,1,1,14,320,320
3712,0,0,1,1,14,320,320
3713,70,88,104,143,9,320,320
3713,193,271,241,307,5,320,320
3713,173,224,210,284,9,320,320
3713,169,130,192,200,1,320,320
3713,180,99,250,169,8,320,320
3713,136,57,192,112,9,320,320
3713,208,243,251,297,4,320,320
3714,0,0,1,1,14,320,320
3715,79,175,118,233,8,320,320
3715,270,36,291,66,8,320,320
3715,55,23,84,74,9,320,320
3715,216,222,244,260,6,320,320
3715,39,262,59,282,5,320,320
3716,0,0,1,1,14,320,320
3717,44,235,108,293,0,320,320
3718,0,0,1,1,14,320,320
3719,0,0,1,1,14,320,320
372,0,0,1,1,14,320,320
3720,137,114,200,168,5,320,320
3721,0,0,1,1,14,320,320
3722,270,235,280,247,8,320,320
3722,110,23,172,85,6,320,320
3722,107,125,119,145,5,320,320
3723,0,0,1,1,14,320,320
3724,220,47,251,111,1,320,320
3724,232,260,266,298,4,320,320
3725,0,0,1,1,14,320,320
3726,0,0,1,1,14,320,320
3727,122,105,177,166,7,320,320
3727,273,270,282,281,6,320,320
3727,99,267,132,302,8,320,320
3728,0,0,1,1,14,320,320
3729,284,127,291,153,1,320,320
373,38,267,66,306,7,320,320
3730,59,32,126,86,0,320,320
3730,156,190,200,231,5,320,320
3730,135,136,178,183,3,320,320
3730,88,106,137,180,4,320,320
3730,29,279,43,292,0,320,320
3731,0,0,1,1,14,320,320
3732,0,0,1,1,14,320,320
3733,0,0,1,1,14,320,320
3734,0,0,1,1,14,320,320
3735,0,0,1,1,14,320,320
3736,0,0,1,1,14,320,320
3737,0,0,1,1,14,320,320
3738,251,69,301,131,4,320,320
3738,76,102,83,116,1,320,320
3738,228,188,233,198,1,320,320
3738,116,112,144,136,5,320,320
3739,105,190,128,223,2,320,320
3739,63,273,78,290,7,320,320
3739,119,174,147,222,1,320,320
3739,197,58,210,79,1,320,320
3739,117,277,123,286,8,320,320
3739,54,38,126,111,7,320,320
3739,246,294,260,314,3,320,320
374,245,187,258,219,1,320,320
374,281,45,305,75,7,320,320
374,44,26,55,44,6,320,320
374,253,174,302,228,0,320,320
374,162,253,207,298,3,320,320
374,151,90,219,158,0,320,320
3740,0,0,1,1,14,320,320
3741,53,234,72,253,0,320,320
3741,66,81,78,91,7,320,320
3741,96,189,160,259,7,320,320
3741,40,120,57,141,6,320,320
3741,256,279,266,288,2,320,320
3741,95,25,165,96,2,320,320
3741,10,74,63,127,5,320,320
3741,122,108,182,168,7,320,320
3741,182,218,201,244,3,320,320
3742,209,50,236,75,0,320,320
3742,6,288,16,298,2,320,320
3742,120,36,139,95,1,320,320
3742,192,148,249,205,6,320,320
3742,260,274,264,283,9,320,320
3742,224,74,232,82,3,320,320
3742,131,218,154,271,1,320,320
3743,88,282,112,307,2,320,320
3743,168,183,208,231,6,320,320
3743,57,257,62,271,1,320,320
3743,91,219,117,258,9,320,320
3743,184,127,240,189,0,320,320
3744,0,0,1,1,14,320,320
3745,0,0,1,1,14,320,320
3746,106,119,156,170,0,320,320
3746,205,222,248,270,3,320,320
3746,210,160,242,205,7,320,320
3746,206,75,270,146,0,320,320
3747,0,0,1,1,14,320,320
3748,28,279,64,318,7,320,320
3748,143,175,168,205,1,320,320
3748,260,153,290,211,7,320,320
3748,123,134,154,178,9,320,320
3748,77,94,119,161,1,320,320
3748,202,241,240,303,6,320,320
3748,194,103,252,176,9,320,320
3748,239,28,256,52,8,320,320
3749,0,0,1,1,14,320,320
375,60,193,91,243,6,320,320
375,230,128,260,163,0,320,320
3750,0,0,1,1,14,320,320
3751,0,0,1,1,14,320,320
3752,0,0,1,1,14,320,320
3753,0,0,1,1,14,320,320
3754,0,0,1,1,14,320,320
3755,19,199,41,221,2,320,320
3755,119,41,122,55,1,320,320
3755,233,61,286,135,8,320,320
3755,218,126,236,180,1,320,320
3755,73,216,119,262,0,320,320
3755,236,38,255,61,8,320,320
3755,68,191,79,203,3,320,320
3756,233,41,242,53,3,320,320
3756,211,128,249,179,1,320,320
3757,35,28,80,91,9,320,320
3757,159,96,178,124,3,320,320
3757,288,13,298,20,2,320,320
3758,116,274,137,303,8,320,320
3758,196,135,204,143,4,320,320
3758,97,213,148,284,9,320,320
3759,0,0,1,1,14,320,320
376,0,0,1,1,14,320,320
3760,49,126,68,146,9,320,320
3760,140,194,161,215,3,320,320
3760,72,44,86,89,1,320,320
3760,132,225,161,266,6,320,320
3760,146,61,184,97,8,320,320
3760,75,77,119,139,9,320,320
3760,40,43,77,104,9,320,320
3760,271,149,283,171,9,320,320
3760,261,63,295,103,8,320,320
3761,0,0,1,1,14,320,320
3762,0,0,1,1,14,320,320
3763,215,166,255,227,7,320,320
3763,135,169,189,222,7,320,320
3763,97,189,161,247,5,320,320
3763,54,113,78,168,1,320,320
3764,0,0,1,1,14,320,320
3765,186,265,220,300,2,320,320
3765,166,188,224,260,7,320,320
3765,104,150,154,212,3,320,320
3765,55,141,68,158,6,320,320
3765,218,137,244,164,0,320,320
3765,43,90,66,122,9,320,320
3766,289,122,305,142,3,320,320
3767,0,0,1,1,14,320,320
3768,94,129,125,164,3,320,320
3768,96,35,126,84,7,320,320
3768,249,220,304,270,0,320,320
3768,154,102,166,120,7,320,320
3768,234,113,245,125,7,320,320
3768,89,283,117,314,4,320,320
3769,164,62,178,76,6,320,320
3769,111,251,134,280,7,320,320
3769,17,254,53,296,6,320,320
3769,95,96,116,135,3,320,320
3769,239,53,274,102,6,320,320
3769,181,237,235,297,6,320,320
3769,212,189,266,255,5,320,320
377,0,0,1,1,14,320,320
3770,309,2,313,15,1,320,320
3770,161,289,170,303,1,320,320
3770,210,138,252,194,0,320,320
3770,41,59,53,77,1,320,320
3770,100,209,128,242,4,320,320
3770,95,55,110,76,7,320,320
3770,204,95,211,108,7,320,320
3770,51,51,90,106,9,320,320
3770,24,242,34,254,0,320,320
3771,0,0,1,1,14,320,320
3772,0,0,1,1,14,320,320
3773,0,0,1,1,14,320,320
3774,0,0,1,1,14,320,320
3775,0,0,1,1,14,320,320
3776,0,0,1,1,14,320,320
3777,0,0,1,1,14,320,320
3778,197,19,261,86,0,320,320
3778,83,82,108,126,9,320,320
3778,199,192,225,225,3,320,320
3778,45,226,110,291,4,320,320
3778,247,262,255,271,4,320,320
3778,111,47,125,89,1,320,320
3778,79,187,128,236,3,320,320
3778,133,212,174,270,3,320,320
3779,202,221,233,252,5,320,320
3779,229,106,245,122,5,320,320
3779,226,115,258,151,2,320,320
378,0,0,1,1,14,320,320
3780,0,0,1,1,14,320,320
3781,16,144,26,174,1,320,320
3781,63,121,70,131,1,320,320
3781,201,204,254,269,3,320,320
3781,21,184,75,232,0,320,320
3781,207,71,229,101,3,320,320
3781,269,115,312,158,0,320,320
3782,45,70,95,141,8,320,320
3782,91,99,137,155,1,320,320
3782,235,225,269,267,8,320,320
3782,157,53,170,69,2,320,320
3782,19,62,27,74,0,320,320
3783,0,0,1,1,14,320,320
3784,0,0,1,1,14,320,320
3785,190,182,235,254,9,320,320
3785,237,158,257,177,2,320,320
3785,180,284,188,296,9,320,320
3785,17,102,32,118,0,320,320
3786,74,148,111,200,6,320,320
3786,207,180,233,204,5,320,320
3786,179,242,220,308,9,320,320
3786,278,63,309,88,5,320,320
3787,50,205,93,254,5,320,320
3787,215,33,228,50,4,320,320
3787,194,133,200,140,0,320,320
3787,27,227,65,279,3,320,320
3787,200,94,224,166,1,320,320
3787,236,84,290,151,4,320,320
3787,119,105,166,170,6,320,320
3787,266,170,294,215,9,320,320
3788,0,0,1,1,14,320,320
3789,301,290,310,300,0,320,320
3789,269,191,312,234,5,320,320
3789,64,98,88,170,1,320,320
3789,242,126,256,144,4,320,320
3789,59,69,82,95,0,320,320
379,0,0,1,1,14,320,320
3790,155,128,193,165,7,320,320
3790,130,110,151,133,5,320,320
3791,136,90,141,101,1,320,320
3791,89,124,127,196,1,320,320
3791,142,142,185,192,5,320,320
3791,57,192,92,239,9,320,320
3791,237,99,241,110,1,320,320
3791,164,250,196,295,9,320,320
3791,55,28,114,93,8,320,320
3791,170,45,178,54,5,320,320
3791,27,52,40,67,1,320,320
3792,0,0,1,1,14,320,320
3793,100,48,119,69,0,320,320
3793,79,292,83,300,9,320,320
3793,83,189,140,256,2,320,320
3793,140,162,166,194,8,320,320
3793,76,124,91,147,4,320,320
3793,195,104,230,139,0,320,320
3793,270,126,287,149,4,320,320
3793,216,149,264,209,3,320,320
3794,63,187,84,224,4,320,320
3794,197,107,213,127,2,320,320
3795,9,122,15,130,8,320,320
3795,143,166,163,193,7,320,320
3795,188,124,252,195,2,320,320
3795,241,209,264,239,6,320,320
3795,189,46,252,103,5,320,320
3796,0,0,1,1,14,320,320
3797,114,169,142,202,4,320,320
3797,102,129,133,179,3,320,320
3797,93,153,155,215,7,320,320
3797,51,215,66,232,3,320,320
3797,113,242,118,254,1,320,320
3797,51,233,62,246,9,320,320
3797,237,199,260,234,5,320,320
3797,235,149,309,209,2,320,320
3798,0,0,1,1,14,320,320
3799,241,127,284,170,0,320,320
3799,153,117,195,168,6,320,320
3799,69,216,82,237,9,320,320
3799,268,59,284,77,3,320,320
3799,255,172,299,234,6,320,320
38,228,39,284,95,7,320,320
38,50,82,95,127,2,320,320
38,54,231,62,244,3,320,320
38,80,159,132,217,6,320,320
38,186,29,236,94,5,320,320
38,182,73,201,129,1,320,320
38,169,18,198,55,9,320,320
38,253,18,291,71,9,320,320
38,56,291,62,305,1,320,320
380,197,119,220,142,7,320,320
380,123,155,164,212,9,320,320
380,92,188,161,258,5,320,320
380,88,20,119,60,6,320,320
3800,186,192,231,247,4,320,320
3800,90,223,134,263,0,320,320
3800,191,36,212,66,4,320,320
3800,228,68,246,90,2,320,320
3800,119,201,155,259,2,320,320
3801,0,0,1,1,14,320,320
3802,0,0,1,1,14,320,320
3803,199,250,211,268,4,320,320
3803,67,170,129,232,4,320,320
3803,141,99,206,164,0,320,320
3803,174,212,201,242,0,320,320
3803,205,32,262,88,2,320,320
3804,30,100,66,144,2,320,320
3804,262,256,288,282,0,320,320
3804,83,173,109,197,5,320,320
3804,143,86,154,97,3,320,320
3804,243,62,256,80,7,320,320
3804,36,141,70,171,5,320,320
3805,0,0,1,1,14,320,320
3806,0,0,1,1,14,320,320
3807,0,0,1,1,14,320,320
3808,0,0,1,1,14,320,320
3809,0,0,1,1,14,320,320
381,58,102,106,149,3,320,320
381,150,265,198,313,3,320,320
381,161,219,203,261,2,320,320
381,239,60,259,84,7,320,320
381,63,119,121,189,4,320,320
381,270,102,293,156,1,320,320
381,48,197,75,234,3,320,320
381,201,31,223,58,3,320,320
381,134,21,193,93,8,320,320
3810,0,0,1,1,14,320,320
3811,0,0,1,1,14,320,320
3812,46,194,95,248,4,320,320
3812,204,31,216,46,7,320,320
3812,124,11,183,70,2,320,320
3812,23,161,40,192,0,320,320
3812,192,99,237,155,9,320,320
3812,221,195,265,257,7,320,320
3812,29,143,51,174,9,320,320
3813,0,0,1,1,14,320,320
3814,0,0,1,1,14,320,320
3815,136,135,176,173,0,320,320
3815,45,111,67,141,8,320,320
3815,120,257,151,289,6,320,320
3815,98,70,118,92,3,320,320
3815,196,176,206,194,1,320,320
3815,186,219,240,278,8,320,320
3815,107,106,138,137,5,320,320
3816,0,0,1,1,14,320,320
3817,170,225,201,268,6,320,320
3817,240,93,295,161,0,320,320
3817,88,176,126,238,6,320,320
3817,193,273,217,311,3,320,320
3817,77,66,114,117,6,320,320
3817,256,28,263,37,0,320,320
3818,18,264,31,284,2,320,320
3818,277,177,297,204,3,320,320
3818,113,184,166,246,0,320,320
3818,256,50,267,63,3,320,320
3818,78,240,106,306,1,320,320
3819,0,0,1,1,14,320,320
382,0,0,1,1,14,320,320
3820,0,0,1,1,14,320,320
3821,181,66,196,103,1,320,320
3821,179,200,191,214,5,320,320
3821,115,100,153,134,3,320,320
3821,189,40,227,94,9,320,320
3821,100,111,129,152,8,320,320
3821,98,216,140,260,2,320,320
3821,207,310,212,318,4,320,320
3821,65,90,121,164,5,320,320
3822,43,117,99,182,6,320,320
3822,203,30,218,49,2,320,320
3823,64,243,99,300,1,320,320
3823,102,230,127,263,7,320,320
3823,235,157,252,188,1,320,320
3823,232,186,269,239,6,320,320
3823,207,245,274,306,0,320,320
3823,28,215,95,282,0,320,320
3824,0,0,1,1,14,320,320
3825,0,0,1,1,14,320,320
3826,0,0,1,1,14,320,320
3827,0,0,1,1,14,320,320
3828,21,38,60,92,0,320,320
3829,95,184,115,222,6,320,320
3829,162,217,230,279,3,320,320
383,0,0,1,1,14,320,320
3830,0,0,1,1,14,320,320
3831,238,254,248,281,1,320,320
3831,165,42,181,110,1,320,320
3831,138,196,205,258,2,320,320
3831,45,171,111,243,2,320,320
3831,229,26,247,52,3,320,320
3831,191,104,246,152,2,320,320
3831,207,244,242,293,8,320,320
3831,104,269,141,299,5,320,320
3832,0,0,1,1,14,320,320
3833,0,0,1,1,14,320,320
3834,108,104,163,159,2,320,320
3834,135,33,143,60,1,320,320
3834,203,14,233,56,9,320,320
3834,241,50,269,85,9,320,320
3834,165,36,221,105,1,320,320
3834,65,181,69,193,1,320,320
3834,254,117,305,180,6,320,320
3835,182,162,242,228,3,320,320
3835,26,115,80,169,7,320,320
3835,258,50,272,62,2,320,320
3835,145,151,157,166,7,320,320
3835,102,295,109,304,6,320,320
3835,154,50,213,115,4,320,320
3835,44,93,86,135,9,320,320
3836,0,0,1,1,14,320,320
3837,0,0,1,1,14,320,320
3838,77,240,97,267,2,320,320
3839,166,137,193,187,9,320,320
3839,222,34,271,108,6,320,320
3839,269,261,272,269,1,320,320
3839,226,170,278,242,4,320,320
3839,146,93,184,141,3,320,320
3839,178,113,219,167,0,320,320
3839,138,252,184,306,3,320,320
3839,146,67,206,114,2,320,320
384,0,0,1,1,14,320,320
3840,155,66,173,113,1,320,320
3840,121,202,150,240,2,320,320
3840,36,165,70,213,0,320,320
3840,224,272,250,302,4,320,320
3840,205,39,231,71,7,320,320
3840,74,58,94,82,8,320,320
3841,0,0,1,1,14,320,320
3842,0,0,1,1,14,320,320
3843,17,111,71,165,4,320,320
3843,88,4,111,29,4,320,320
3843,212,301,221,316,2,320,320
3843,197,221,229,266,3,320,320
3843,220,156,259,205,3,320,320
3844,128,70,137,89,6,320,320
3844,106,255,146,311,8,320,320
3844,65,153,73,180,1,320,320
3844,254,47,291,84,5,320,320
3844,34,148,59,178,3,320,320
3844,82,69,113,102,3,320,320
3845,0,0,1,1,14,320,320
3846,0,0,1,1,14,320,320
3847,265,162,281,179,3,320,320
3847,109,218,132,241,0,320,320
3847,211,28,246,79,4,320,320
3847,103,264,119,282,6,320,320
3847,171,33,233,98,2,320,320
3848,0,0,1,1,14,320,320
3849,0,0,1,1,14,320,320
385,0,0,1,1,14,320,320
3850,0,0,1,1,14,320,320
3851,0,0,1,1,14,320,320
3852,0,0,1,1,14,320,320
3853,0,0,1,1,14,320,320
3854,0,0,1,1,14,320,320
3855,197,94,261,158,2,320,320
3855,294,166,305,185,4,320,320
3855,232,173,253,194,3,320,320
3856,0,0,1,1,14,320,320
3857,248,221,296,281,3,320,320
3857,23,158,73,215,0,320,320
3858,12,33,59,80,2,320,320
3858,84,46,126,88,8,320,320
3858,122,226,170,280,3,320,320
3859,0,0,1,1,14,320,320
386,84,76,122,132,1,320,320
386,75,204,86,216,2,320,320
386,228,282,234,292,2,320,320
386,253,263,265,281,8,320,320
386,60,45,101,90,8,320,320
386,123,272,137,293,7,320,320
386,101,257,131,294,7,320,320
386,63,16,98,73,8,320,320
3860,0,0,1,1,14,320,320
3861,51,68,75,99,4,320,320
3861,101,59,141,101,8,320,320
3861,51,16,91,60,0,320,320
3861,173,25,193,49,9,320,320
3861,193,271,225,302,0,320,320
3861,226,64,280,121,0,320,320
3861,23,175,50,209,3,320,320
3861,223,199,241,234,7,320,320
3861,110,106,164,166,5,320,320
3862,210,247,243,300,8,320,320
3862,213,239,221,251,9,320,320
3862,139,255,177,302,7,320,320
3862,17,17,30,30,0,320,320
3862,17,213,59,263,0,320,320
3863,0,0,1,1,14,320,320
3864,79,238,112,271,5,320,320
3864,156,220,204,280,8,320,320
3865,255,19,272,39,6,320,320
3865,101,220,161,280,9,320,320
3866,0,0,1,1,14,320,320
3867,0,0,1,1,14,320,320
3868,140,46,159,67,9,320,320
3868,161,200,173,220,6,320,320
3868,274,68,307,98,2,320,320
3868,217,141,266,210,5,320,320
3868,95,233,109,263,1,320,320
3868,96,46,161,99,0,320,320
3868,14,107,40,139,5,320,320
3868,59,68,78,91,0,320,320
3869,137,231,143,258,1,320,320
3869,280,34,302,54,3,320,320
3869,197,139,251,199,0,320,320
3869,90,22,117,56,6,320,320
3869,92,157,114,199,4,320,320
3869,226,288,236,301,7,320,320
387,166,32,234,100,8,320,320
387,258,133,300,179,6,320,320
387,32,238,88,294,4,320,320
387,300,244,313,257,5,320,320
387,127,170,159,208,2,320,320
387,164,172,182,192,8,320,320
387,57,216,92,253,3,320,320
3870,0,0,1,1,14,320,320
3871,0,0,1,1,14,320,320
3872,76,195,131,251,2,320,320
3872,147,267,169,296,4,320,320
3872,185,241,198,266,1,320,320
3872,24,201,46,241,6,320,320
3872,12,118,29,141,3,320,320
3872,70,75,105,142,1,320,320
3873,65,147,109,219,9,320,320
3873,45,8,68,37,0,320,320
3874,0,0,1,1,14,320,320
3875,0,0,1,1,14,320,320
3876,249,89,282,142,9,320,320
3876,133,227,198,299,6,320,320
3876,106,112,140,177,7,320,320
3876,217,243,241,282,6,320,320
3876,27,66,73,135,1,320,320
3876,140,158,150,174,1,320,320
3877,240,134,281,186,7,320,320
3877,139,38,149,55,7,320,320
3877,62,229,92,263,8,320,320
3877,196,79,241,124,0,320,320
3877,171,33,214,87,9,320,320
3877,107,166,153,218,4,320,320
3878,103,200,160,263,9,320,320
3878,268,170,292,215,8,320,320
3878,151,99,178,129,3,320,320
3878,117,184,149,216,6,320,320
3878,48,62,73,97,0,320,320
3878,28,79,99,149,0,320,320
3878,223,230,232,246,1,320,320
3878,123,121,160,155,3,320,320
3878,61,152,73,175,1,320,320
3879,0,0,1,1,14,320,320
388,0,0,1,1,14,320,320
3880,0,0,1,1,14,320,320
3881,0,0,1,1,14,320,320
3882,0,0,1,1,14,320,320
3883,266,166,289,192,9,320,320
3883,79,228,92,239,0,320,320
3883,257,218,302,267,4,320,320
3883,271,114,296,142,3,320,320
3884,65,193,94,222,8,320,320
3884,131,257,153,282,8,320,320
3884,47,54,73,86,0,320,320
3884,252,107,269,130,8,320,320
3885,224,155,291,206,2,320,320
3885,189,156,242,225,5,320,320
3885,69,157,93,199,1,320,320
3885,125,216,144,244,2,320,320
3885,128,61,197,130,7,320,320
3886,0,0,1,1,14,320,320
3887,0,0,1,1,14,320,320
3888,0,0,1,1,14,320,320
3889,0,0,1,1,14,320,320
389,0,0,1,1,14,320,320
3890,122,177,169,220,4,320,320
3890,22,69,66,123,2,320,320
3890,25,36,68,95,9,320,320
3890,28,163,61,194,2,320,320
3890,237,112,282,157,0,320,320
3890,101,290,109,298,3,320,320
3890,48,59,55,68,9,320,320
3890,121,84,148,114,3,320,320
3890,178,125,237,178,0,320,320
3891,58,199,98,243,3,320,320
3891,173,220,224,291,3,320,320
3891,249,37,297,97,9,320,320
3891,195,197,203,218,1,320,320
3892,0,0,1,1,14,320,320
3893,0,0,1,1,14,320,320
3894,62,53,87,94,9,320,320
3894,61,204,94,242,0,320,320
3894,94,88,131,127,7,320,320
3894,70,37,78,46,2,320,320
3894,240,192,294,259,2,320,320
3894,230,278,248,297,3,320,320
3894,76,249,87,270,9,320,320
3894,268,239,288,259,6,320,320
3895,0,0,1,1,14,320,320
3896,172,94,205,140,3,320,320
3896,202,111,250,179,1,320,320
3896,114,73,129,98,9,320,320
3897,80,139,99,207,1,320,320
3897,52,265,78,305,9,320,320
3897,147,229,197,298,6,320,320
3898,179,232,231,285,7,320,320
3898,87,245,150,308,8,320,320
3898,86,136,147,211,7,320,320
3898,229,128,268,178,4,320,320
3898,211,61,277,127,9,320,320
3898,165,188,232,252,5,320,320
3898,274,214,298,248,6,320,320
3899,82,19,111,74,1,320,320
3899,120,182,154,238,3,320,320
3899,192,102,243,138,2,320,320
3899,81,107,102,126,2,320,320
39,0,0,1,1,14,320,320
390,132,74,147,91,6,320,320
390,94,47,131,86,8,320,320
390,222,45,245,73,8,320,320
390,268,109,282,158,1,320,320
390,135,52,148,71,7,320,320
390,173,97,183,112,4,320,320
390,30,202,60,259,1,320,320
3900,0,0,1,1,14,320,320
3901,169,71,192,92,0,320,320
3901,265,219,272,228,7,320,320
3902,98,44,142,109,8,320,320
3903,218,232,244,272,9,320,320
3903,187,73,225,117,0,320,320
3903,223,34,262,83,4,320,320
3903,183,126,224,168,7,320,320
3903,236,155,258,209,1,320,320
3903,57,102,111,168,2,320,320
3903,154,82,174,128,1,320,320
3903,197,117,239,185,5,320,320
3903,64,70,86,94,2,320,320
3904,93,209,131,263,8,320,320
3904,166,214,236,282,5,320,320
3904,208,180,246,227,8,320,320
3904,164,42,206,97,6,320,320
3905,0,0,1,1,14,320,320
3906,206,24,271,96,0,320,320
3906,161,288,172,309,5,320,320
3906,83,112,102,179,1,320,320
3906,49,114,75,141,0,320,320
3906,22,173,43,210,1,320,320
3906,167,17,206,52,4,320,320
3906,90,232,153,301,9,320,320
3906,207,223,245,269,2,320,320
3907,0,0,1,1,14,320,320
3908,0,0,1,1,14,320,320
3909,134,14,186,87,6,320,320
3909,111,185,138,248,1,320,320
3909,156,128,210,182,9,320,320
3909,117,231,150,294,9,320,320
391,0,0,1,1,14,320,320
3910,0,0,1,1,14,320,320
3911,192,14,211,78,1,320,320
3911,141,26,169,61,4,320,320
3911,22,210,91,272,2,320,320
3911,32,148,75,199,5,320,320
3912,0,0,1,1,14,320,320
3913,57,99,78,121,8,320,320
3913,148,158,190,204,1,320,320
3913,186,191,207,254,1,320,320
3913,262,291,278,314,7,320,320
3913,123,66,155,128,1,320,320
3914,0,0,1,1,14,320,320
3915,0,0,1,1,14,320,320
3916,59,186,84,214,8,320,320
3916,40,204,57,223,7,320,320
3916,170,52,198,97,9,320,320
3916,197,32,228,75,0,320,320
3916,24,94,60,138,2,320,320
3916,62,251,100,300,4,320,320
3917,55,253,108,307,8,320,320
3917,106,214,161,275,3,320,320
3917,244,36,306,95,7,320,320
3917,45,49,65,77,6,320,320
3917,87,26,97,39,7,320,320
3917,189,174,201,189,2,320,320
3918,0,0,1,1,14,320,320
3919,0,0,1,1,14,320,320
392,106,174,164,226,4,320,320
392,98,272,130,314,9,320,320
392,48,118,89,174,4,320,320
392,207,29,234,67,9,320,320
392,91,141,116,172,3,320,320
392,69,98,87,127,7,320,320
392,108,240,118,252,5,320,320
3920,253,60,308,95,2,320,320
3920,230,50,235,58,6,320,320
3920,276,212,290,270,1,320,320
3920,139,52,171,87,4,320,320
3921,0,0,1,1,14,320,320
3922,218,204,269,275,9,320,320
3922,194,104,207,115,5,320,320
3922,146,169,198,227,6,320,320
3922,290,221,313,250,8,320,320
3923,0,0,1,1,14,320,320
3924,39,176,79,225,4,320,320
3924,101,155,163,227,3,320,320
3924,102,230,153,287,2,320,320
3924,192,89,206,109,7,320,320
3924,51,16,112,80,2,320,320
3924,184,222,243,294,7,320,320
3924,64,28,71,37,3,320,320
3925,0,0,1,1,14,320,320
3926,221,59,288,126,3,320,320
3927,205,10,230,51,3,320,320
3927,269,100,311,142,5,320,320
3927,188,143,223,193,7,320,320
3928,250,135,267,193,1,320,320
3928,26,53,48,83,3,320,320
3928,205,275,223,295,4,320,320
3928,10,281,35,309,4,320,320
3928,176,182,182,195,1,320,320
3928,123,86,147,110,2,320,320
3928,257,113,261,124,1,320,320
3929,164,278,194,312,9,320,320
3929,257,74,268,121,1,320,320
393,0,0,1,1,14,320,320
3930,0,0,1,1,14,320,320
3931,123,63,187,133,4,320,320
3931,124,252,166,311,7,320,320
3931,202,74,232,104,0,320,320
3932,133,15,191,74,0,320,320
3932,213,112,260,167,1,320,320
3933,0,0,1,1,14,320,320
3934,0,0,1,1,14,320,320
3935,181,169,247,241,8,320,320
3935,291,85,303,98,2,320,320
3935,121,243,174,295,5,320,320
3935,42,207,63,237,7,320,320
3935,154,222,181,267,9,320,320
3935,83,193,115,238,4,320,320
3935,77,228,117,268,8,320,320
3935,125,112,170,175,3,320,320
3936,0,0,1,1,14,320,320
3937,236,65,246,97,1,320,320
3937,199,152,205,167,1,320,320
3937,82,251,110,279,4,320,320
3937,23,9,59,49,6,320,320
3937,138,8,179,80,6,320,320
3937,104,61,130,130,1,320,320
3938,0,0,1,1,14,320,320
3939,162,184,209,243,6,320,320
3939,126,77,175,126,0,320,320
3939,214,276,234,303,9,320,320
3939,108,43,128,101,1,320,320
3939,83,42,100,110,1,320,320
3939,165,221,211,272,6,320,320
3939,163,30,183,51,4,320,320
3939,254,5,306,56,6,320,320
3939,194,62,207,95,1,320,320
394,0,0,1,1,14,320,320
3940,0,0,1,1,14,320,320
3941,0,0,1,1,14,320,320
3942,0,0,1,1,14,320,320
3943,0,0,1,1,14,320,320
3944,0,0,1,1,14,320,320
3945,0,0,1,1,14,320,320
3946,0,0,1,1,14,320,320
3947,0,0,1,1,14,320,320
3948,0,0,1,1,14,320,320
3949,0,0,1,1,14,320,320
395,260,147,274,164,4,320,320
395,29,63,90,129,7,320,320
395,172,105,229,156,3,320,320
3950,32,252,91,305,8,320,320
3950,259,153,292,194,7,320,320
3951,131,193,148,218,8,320,320
3951,102,181,115,196,0,320,320
3951,122,168,144,193,6,320,320
3952,0,0,1,1,14,320,320
